Date and Time,side,price,size
06/02/2015 07:47,ASK,10881,71
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,ASK,10881,70
06/02/2015 07:47,ASK,10881,69
06/02/2015 07:47,BID,10879,1
06/02/2015 07:47,ASK,10880.5,2
06/02/2015 07:47,ASK,10880.5,1
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,ASK,10879,2
06/02/2015 07:47,TRADE,10879,2
06/02/2015 07:47,ASK,10880.5,1
06/02/2015 07:47,ASK,10880.5,2
06/02/2015 07:47,ASK,10880.5,1
06/02/2015 07:47,ASK,10880.5,2
06/02/2015 07:47,ASK,10880.5,4
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,TRADE,10879,3
06/02/2015 07:47,ASK,10880.5,4
06/02/2015 07:47,ASK,10880.5,2
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,BID,10878,7
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,ASK,10879,2
06/02/2015 07:47,TRADE,10879,2
06/02/2015 07:47,ASK,10880,1
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,BID,10878,7
06/02/2015 07:47,TRADE,10879,3
06/02/2015 07:47,ASK,10880,2
06/02/2015 07:47,BID,10878,8
06/02/2015 07:47,ASK,10880,1
06/02/2015 07:47,BID,10878,7
06/02/2015 07:47,BID,10878,8
06/02/2015 07:47,BID,10878,9
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,ASK,10879,2
06/02/2015 07:47,TRADE,10879,2
06/02/2015 07:47,ASK,10880,1
06/02/2015 07:47,BID,10878,8
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,ASK,10880,2
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,ASK,10879,2
06/02/2015 07:47,TRADE,10879,2
06/02/2015 07:47,ASK,10880,2
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,TRADE,10879,3
06/02/2015 07:47,BID,10879,1
06/02/2015 07:47,ASK,10880,2
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,TRADE,10878.5,1
06/02/2015 07:47,BID,10878,7
06/02/2015 07:47,ASK,10879,3
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,TRADE,10878.5,1
06/02/2015 07:47,BID,10878,7
06/02/2015 07:47,BID,10878,8
06/02/2015 07:47,BID,10878,7
06/02/2015 07:47,BID,10878,8
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,TRADE,10879,3
06/02/2015 07:47,ASK,10880,2
06/02/2015 07:47,BID,10879,1
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,ASK,10879,2
06/02/2015 07:47,BID,10878.5,2
06/02/2015 07:47,BID,10878.5,3
06/02/2015 07:47,TRADE,10879,2
06/02/2015 07:47,ASK,10880,2
06/02/2015 07:47,BID,10879,1
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,BID,10878.5,3
06/02/2015 07:47,BID,10879,1
06/02/2015 07:47,TRADE,10879,1
06/02/2015 07:47,BID,10878.5,3
06/02/2015 07:47,TRADE,10878.5,2
06/02/2015 07:47,BID,10878.5,1
06/02/2015 07:47,TRADE,10878.5,1
06/02/2015 07:47,BID,10878,11
06/02/2015 07:47,BID,10878,9
06/02/2015 07:47,ASK,10880,3
06/02/2015 07:47,ASK,10879.5,1
06/02/2015 07:47,ASK,10879.5,2
06/02/2015 07:47,ASK,10879.5,4
06/02/2015 07:47,ASK,10879.5,7
06/02/2015 07:47,TRADE,10878,9
06/02/2015 07:47,BID,10877.5,2
06/02/2015 07:47,BID,10877.5,1
06/02/2015 07:47,TRADE,10877.5,1
06/02/2015 07:47,BID,10877,6
06/02/2015 07:47,BID,10877,5
06/02/2015 07:47,ASK,10879.5,8
06/02/2015 07:47,ASK,10879.5,7
06/02/2015 07:47,BID,10878,3
06/02/2015 07:47,TRADE,10878,3
06/02/2015 07:47,BID,10877,5
06/02/2015 07:47,ASK,10879.5,8
06/02/2015 07:47,BID,10878,1
06/02/2015 07:47,TRADE,10878,1
06/02/2015 07:47,BID,10877,5
06/02/2015 07:47,ASK,10879,1
06/02/2015 07:47,BID,10877,4
06/02/2015 07:47,ASK,10878.5,1
06/02/2015 07:47,ASK,10878.5,3
06/02/2015 07:47,BID,10878,1
06/02/2015 07:47,TRADE,10878,1
06/02/2015 07:47,BID,10877,4
06/02/2015 07:47,ASK,10878.5,6
06/02/2015 07:47,ASK,10878.5,7
06/02/2015 07:47,BID,10877.5,1
06/02/2015 07:47,TRADE,10877.5,1
06/02/2015 07:47,BID,10877,3
06/02/2015 07:47,BID,10877,4
06/02/2015 07:47,BID,10877.5,2
06/02/2015 07:47,TRADE,10877.5,2
06/02/2015 07:47,BID,10877,4
06/02/2015 07:47,ASK,10877.5,66
06/02/2015 07:47,TRADE,10877,2
06/02/2015 07:47,BID,10877,2
06/02/2015 07:47,TRADE,10877,1
06/02/2015 07:47,BID,10877,1
06/02/2015 07:47,TRADE,10877,1
06/02/2015 07:47,BID,10876.5,6
06/02/2015 07:47,ASK,10877,4
06/02/2015 07:47,TRADE,10876.5,2
06/02/2015 07:47,BID,10876.5,4
06/02/2015 07:47,TRADE,10876.5,2
06/02/2015 07:47,BID,10876.5,2
06/02/2015 07:47,TRADE,10876.5,2
06/02/2015 07:47,BID,10876,8
06/02/2015 07:47,ASK,10877.5,66
06/02/2015 07:47,BID,10876,7
06/02/2015 07:47,ASK,10877,1
06/02/2015 07:47,ASK,10877,4
06/02/2015 07:47,ASK,10877,6
06/02/2015 07:47,ASK,10877,7
06/02/2015 07:47,ASK,10877,8
06/02/2015 07:48,ASK,10876.5,1
06/02/2015 07:48,TRADE,10876,2
06/02/2015 07:48,BID,10876,5
06/02/2015 07:48,TRADE,10876,3
06/02/2015 07:48,BID,10876,2
06/02/2015 07:48,TRADE,10876,2
06/02/2015 07:48,BID,10875.5,2
06/02/2015 07:48,ASK,10876,4
06/02/2015 07:48,BID,10875.5,1
06/02/2015 07:48,ASK,10876,9
06/02/2015 07:48,ASK,10876,5
06/02/2015 07:48,TRADE,10875.5,1
06/02/2015 07:48,BID,10875,3
06/02/2015 07:48,ASK,10876.5,1
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,ASK,10876.5,1
06/02/2015 07:48,TRADE,10876.5,1
06/02/2015 07:48,ASK,10877,9
06/02/2015 07:48,ASK,10877,8
06/02/2015 07:48,ASK,10877,7
06/02/2015 07:48,TRADE,10875,2
06/02/2015 07:48,BID,10875,1
06/02/2015 07:48,ASK,10877,8
06/02/2015 07:48,ASK,10876.5,1
06/02/2015 07:48,TRADE,10875,1
06/02/2015 07:48,BID,10874,9
06/02/2015 07:48,ASK,10875,1
06/02/2015 07:48,BID,10874,8
06/02/2015 07:48,BID,10874,7
06/02/2015 07:48,TRADE,10875,1
06/02/2015 07:48,ASK,10876.5,1
06/02/2015 07:48,BID,10874.5,1
06/02/2015 07:48,ASK,10876.5,2
06/02/2015 07:48,BID,10874,7
06/02/2015 07:48,BID,10874,8
06/02/2015 07:48,ASK,10876.5,4
06/02/2015 07:48,BID,10875,4
06/02/2015 07:48,ASK,10876,1
06/02/2015 07:48,BID,10874,8
06/02/2015 07:48,ASK,10876,4
06/02/2015 07:48,ASK,10876,5
06/02/2015 07:48,ASK,10876,6
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,BID,10874,7
06/02/2015 07:48,ASK,10875.5,3
06/02/2015 07:48,TRADE,10874,7
06/02/2015 07:48,BID,10873.5,4
06/02/2015 07:48,TRADE,10873.5,1
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,TRADE,10875.5,3
06/02/2015 07:48,BID,10875.5,1
06/02/2015 07:48,ASK,10876,7
06/02/2015 07:48,TRADE,10875.5,1
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,BID,10874,1
06/02/2015 07:48,ASK,10876,6
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,BID,10873.5,4
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,ASK,10875.5,2
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,ASK,10875.5,4
06/02/2015 07:48,ASK,10875.5,5
06/02/2015 07:48,BID,10873.5,2
06/02/2015 07:48,ASK,10875.5,6
06/02/2015 07:48,ASK,10874.5,1
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,BID,10874.5,1
06/02/2015 07:48,ASK,10875.5,6
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,BID,10873.5,2
06/02/2015 07:48,ASK,10875,1
06/02/2015 07:48,ASK,10875,4
06/02/2015 07:48,ASK,10875,5
06/02/2015 07:48,BID,10874.5,1
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,BID,10873.5,2
06/02/2015 07:48,ASK,10874.5,1
06/02/2015 07:48,ASK,10875,5
06/02/2015 07:48,ASK,10874.5,1
06/02/2015 07:48,BID,10873.5,1
06/02/2015 07:48,ASK,10874.5,2
06/02/2015 07:48,ASK,10874.5,5
06/02/2015 07:48,TRADE,10873.5,1
06/02/2015 07:48,BID,10872.5,5
06/02/2015 07:48,ASK,10873.5,65
06/02/2015 07:48,BID,10872.5,4
06/02/2015 07:48,TRADE,10872.5,3
06/02/2015 07:48,BID,10872.5,1
06/02/2015 07:48,TRADE,10872.5,1
06/02/2015 07:48,BID,10872,1
06/02/2015 07:48,BID,10871.5,3
06/02/2015 07:48,BID,10871.5,2
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,ASK,10873.5,65
06/02/2015 07:48,ASK,10873.5,68
06/02/2015 07:48,ASK,10873.5,69
06/02/2015 07:48,ASK,10873,1
06/02/2015 07:48,TRADE,10871.5,1
06/02/2015 07:48,BID,10871.5,1
06/02/2015 07:48,TRADE,10871.5,1
06/02/2015 07:48,BID,10871,1
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,ASK,10872.5,2
06/02/2015 07:48,TRADE,10871,1
06/02/2015 07:48,BID,10870.5,3
06/02/2015 07:48,BID,10870.5,2
06/02/2015 07:48,ASK,10872,1
06/02/2015 07:48,ASK,10872,4
06/02/2015 07:48,TRADE,10872,1
06/02/2015 07:48,ASK,10872,3
06/02/2015 07:48,BID,10870.5,1
06/02/2015 07:48,ASK,10872,4
06/02/2015 07:48,TRADE,10872,4
06/02/2015 07:48,TRADE,10872.5,2
06/02/2015 07:48,ASK,10873,2
06/02/2015 07:48,TRADE,10873,2
06/02/2015 07:48,ASK,10873.5,67
06/02/2015 07:48,BID,10871,1
06/02/2015 07:48,ASK,10873.5,66
06/02/2015 07:48,ASK,10873,2
06/02/2015 07:48,ASK,10873,1
06/02/2015 07:48,TRADE,10873,1
06/02/2015 07:48,ASK,10873.5,66
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,TRADE,10872.5,1
06/02/2015 07:48,ASK,10873.5,66
06/02/2015 07:48,BID,10871.5,1
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,BID,10871.5,2
06/02/2015 07:48,ASK,10872.5,2
06/02/2015 07:48,ASK,10872.5,3
06/02/2015 07:48,TRADE,10871.5,1
06/02/2015 07:48,BID,10871.5,1
06/02/2015 07:48,TRADE,10872.5,2
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,ASK,10872.5,2
06/02/2015 07:48,TRADE,10871.5,1
06/02/2015 07:48,BID,10871,2
06/02/2015 07:48,ASK,10871.5,2
06/02/2015 07:48,TRADE,10871.5,2
06/02/2015 07:48,ASK,10872.5,2
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,TRADE,10872.5,1
06/02/2015 07:48,BID,10872.5,1
06/02/2015 07:48,ASK,10873,1
06/02/2015 07:48,TRADE,10872.5,1
06/02/2015 07:48,BID,10871,2
06/02/2015 07:48,BID,10871,3
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,BID,10871,2
06/02/2015 07:48,ASK,10873,1
06/02/2015 07:48,ASK,10873,2
06/02/2015 07:48,TRADE,10871,2
06/02/2015 07:48,BID,10870.5,3
06/02/2015 07:48,ASK,10871,63
06/02/2015 07:48,BID,10870.5,2
06/02/2015 07:48,TRADE,10871,2
06/02/2015 07:48,ASK,10871,61
06/02/2015 07:48,TRADE,10871,4
06/02/2015 07:48,ASK,10871,57
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,54
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,51
06/02/2015 07:48,TRADE,10871,4
06/02/2015 07:48,ASK,10871,47
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,44
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,41
06/02/2015 07:48,TRADE,10871,4
06/02/2015 07:48,ASK,10871,37
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,34
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,31
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,28
06/02/2015 07:48,TRADE,10871,5
06/02/2015 07:48,ASK,10871,23
06/02/2015 07:48,TRADE,10871,5
06/02/2015 07:48,ASK,10871,18
06/02/2015 07:48,TRADE,10871,2
06/02/2015 07:48,ASK,10871,16
06/02/2015 07:48,TRADE,10871,2
06/02/2015 07:48,ASK,10871,14
06/02/2015 07:48,TRADE,10871,3
06/02/2015 07:48,ASK,10871,11
06/02/2015 07:48,TRADE,10871,8
06/02/2015 07:48,ASK,10871,3
06/02/2015 07:48,TRADE,10871,1
06/02/2015 07:48,ASK,10871,2
06/02/2015 07:48,TRADE,10871,2
06/02/2015 07:48,ASK,10872.5,1
06/02/2015 07:48,BID,10871,2
06/02/2015 07:48,ASK,10873,3
06/02/2015 07:48,ASK,10873,2
06/02/2015 07:48,BID,10871,4
06/02/2015 07:48,BID,10871,2
06/02/2015 07:48,BID,10871,3
06/02/2015 07:48,BID,10871.5,1
06/02/2015 07:48,BID,10871.5,4
06/02/2015 07:48,TRADE,10873,2
06/02/2015 07:48,ASK,10874,2
06/02/2015 07:48,ASK,10874,1
06/02/2015 07:48,ASK,10874.5,6
06/02/2015 07:48,ASK,10874.5,5
06/02/2015 07:48,ASK,10874.5,4
06/02/2015 07:48,BID,10871.5,5
06/02/2015 07:48,BID,10872,1
06/02/2015 07:48,BID,10872,2
06/02/2015 07:48,BID,10872.5,1
06/02/2015 07:48,BID,10872.5,2
06/02/2015 07:48,BID,10873,1
06/02/2015 07:48,BID,10873.5,1
06/02/2015 07:48,TRADE,10873.5,1
06/02/2015 07:48,BID,10873,1
06/02/2015 07:48,BID,10873,2
06/02/2015 07:48,BID,10873,3
06/02/2015 07:48,BID,10874,4
06/02/2015 07:48,TRADE,10874,3
06/02/2015 07:48,BID,10874,1
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,ASK,10874.5,3
06/02/2015 07:48,TRADE,10874.5,2
06/02/2015 07:48,ASK,10874.5,1
06/02/2015 07:48,TRADE,10874,1
06/02/2015 07:48,BID,10873,3
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,BID,10874.5,1
06/02/2015 07:48,ASK,10875,1
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,BID,10873,3
06/02/2015 07:48,ASK,10875.5,2
06/02/2015 07:48,BID,10873.5,1
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,ASK,10875.5,2
06/02/2015 07:48,BID,10873.5,2
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,BID,10874,3
06/02/2015 07:48,BID,10874,4
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,BID,10874.5,10
06/02/2015 07:48,TRADE,10875.5,1
06/02/2015 07:48,ASK,10876.5,4
06/02/2015 07:48,BID,10874.5,11
06/02/2015 07:48,ASK,10876.5,3
06/02/2015 07:48,ASK,10876.5,4
06/02/2015 07:48,BID,10875,1
06/02/2015 07:48,BID,10875,2
06/02/2015 07:48,BID,10875.5,1
06/02/2015 07:48,BID,10875.5,2
06/02/2015 07:48,ASK,10876.5,3
06/02/2015 07:48,BID,10876,2
06/02/2015 07:48,BID,10876,3
06/02/2015 07:48,TRADE,10876.5,3
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,BID,10876,4
06/02/2015 07:48,TRADE,10876,1
06/02/2015 07:48,BID,10876,3
06/02/2015 07:48,TRADE,10876,1
06/02/2015 07:48,BID,10876,2
06/02/2015 07:48,ASK,10877,2
06/02/2015 07:48,TRADE,10876,2
06/02/2015 07:48,BID,10875.5,2
06/02/2015 07:48,ASK,10876.5,1
06/02/2015 07:48,BID,10875.5,5
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,ASK,10877,2
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,BID,10875.5,4
06/02/2015 07:48,TRADE,10877,1
06/02/2015 07:48,ASK,10877.5,1
06/02/2015 07:48,BID,10875.5,3
06/02/2015 07:48,BID,10875.5,4
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,ASK,10877,2
06/02/2015 07:48,ASK,10877,3
06/02/2015 07:48,BID,10875.5,3
06/02/2015 07:48,ASK,10877,4
06/02/2015 07:48,ASK,10877,3
06/02/2015 07:48,TRADE,10877,2
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,ASK,10877.5,1
06/02/2015 07:48,ASK,10877.5,2
06/02/2015 07:48,BID,10876,1
06/02/2015 07:48,TRADE,10876,1
06/02/2015 07:48,TRADE,10875.5,1
06/02/2015 07:48,BID,10875.5,2
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,ASK,10877,2
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,ASK,10877.5,1
06/02/2015 07:48,ASK,10877.5,2
06/02/2015 07:48,ASK,10877.5,3
06/02/2015 07:48,ASK,10877,1
06/02/2015 07:48,BID,10874.5,2
06/02/2015 07:48,BID,10874.5,1
06/02/2015 07:48,BID,10874,4
06/02/2015 07:48,BID,10874,3
06/02/2015 07:48,ASK,10877,2
06/02/2015 07:48,ASK,10877,3
06/02/2015 07:48,ASK,10876,1
06/02/2015 07:48,BID,10874,2
06/02/2015 07:48,BID,10874,1
06/02/2015 07:48,BID,10873.5,6
06/02/2015 07:48,BID,10873.5,5
06/02/2015 07:48,BID,10873.5,4
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,BID,10873.5,2
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,ASK,10876,2
06/02/2015 07:48,ASK,10876,1
06/02/2015 07:48,BID,10873.5,4
06/02/2015 07:48,ASK,10875.5,1
06/02/2015 07:48,ASK,10875,1
06/02/2015 07:48,BID,10873.5,3
06/02/2015 07:48,ASK,10874.5,1
06/02/2015 07:48,BID,10873.5,5
06/02/2015 07:48,BID,10873.5,4
06/02/2015 07:48,BID,10874,2
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,ASK,10875,1
06/02/2015 07:48,BID,10874,3
06/02/2015 07:48,BID,10874.5,1
06/02/2015 07:48,TRADE,10875,1
06/02/2015 07:48,ASK,10876.5,4
06/02/2015 07:48,TRADE,10874.5,1
06/02/2015 07:48,BID,10874,3
06/02/2015 07:48,ASK,10876.5,3
06/02/2015 07:48,ASK,10876.5,4
06/02/2015 07:48,BID,10874,4
06/02/2015 07:48,ASK,10876.5,3
06/02/2015 07:48,BID,10874,5
06/02/2015 07:48,TRADE,10876.5,1
06/02/2015 07:48,ASK,10876.5,2
06/02/2015 07:49,BID,10874,4
06/02/2015 07:49,BID,10874.5,1
06/02/2015 07:49,BID,10875,1
06/02/2015 07:49,BID,10875.5,2
06/02/2015 07:49,TRADE,10876.5,1
06/02/2015 07:49,ASK,10876.5,1
06/02/2015 07:49,BID,10875,1
06/02/2015 07:49,ASK,10876.5,3
06/02/2015 07:49,BID,10875,3
06/02/2015 07:49,TRADE,10876.5,2
06/02/2015 07:49,ASK,10876.5,1
06/02/2015 07:49,TRADE,10876.5,1
06/02/2015 07:49,ASK,10877.5,2
06/02/2015 07:49,ASK,10877.5,1
06/02/2015 07:49,BID,10875,4
06/02/2015 07:49,BID,10875,5
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,ASK,10878,3
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,BID,10875.5,1
06/02/2015 07:49,ASK,10876.5,1
06/02/2015 07:49,TRADE,10876.5,1
06/02/2015 07:49,ASK,10878,5
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,BID,10875,5
06/02/2015 07:49,ASK,10876.5,1
06/02/2015 07:49,BID,10875,4
06/02/2015 07:49,TRADE,10876.5,1
06/02/2015 07:49,ASK,10878,5
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,BID,10875.5,2
06/02/2015 07:49,ASK,10878,5
06/02/2015 07:49,BID,10875.5,3
06/02/2015 07:49,BID,10876,2
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,ASK,10878,3
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,ASK,10878,3
06/02/2015 07:49,BID,10876,3
06/02/2015 07:49,ASK,10878,4
06/02/2015 07:49,ASK,10878,3
06/02/2015 07:49,ASK,10878,2
06/02/2015 07:49,TRADE,10878,2
06/02/2015 07:49,BID,10878,1
06/02/2015 07:49,ASK,10879,5
06/02/2015 07:49,ASK,10879,4
06/02/2015 07:49,TRADE,10878,1
06/02/2015 07:49,BID,10876,3
06/02/2015 07:49,ASK,10879,3
06/02/2015 07:49,ASK,10879,4
06/02/2015 07:49,BID,10876.5,1
06/02/2015 07:49,ASK,10879,3
06/02/2015 07:49,ASK,10878.5,1
06/02/2015 07:49,BID,10876.5,2
06/02/2015 07:49,BID,10876.5,1
06/02/2015 07:49,BID,10876,4
06/02/2015 07:49,BID,10876,3
06/02/2015 07:49,ASK,10879,3
06/02/2015 07:49,BID,10876.5,1
06/02/2015 07:49,BID,10876.5,2
06/02/2015 07:49,ASK,10879,2
06/02/2015 07:49,ASK,10879,1
06/02/2015 07:49,ASK,10879.5,2
06/02/2015 07:49,ASK,10879.5,1
06/02/2015 07:49,ASK,10879.5,2
06/02/2015 07:49,BID,10876.5,4
06/02/2015 07:49,BID,10877,1
06/02/2015 07:49,BID,10877,2
06/02/2015 07:49,ASK,10879.5,1
06/02/2015 07:49,BID,10877.5,1
06/02/2015 07:49,BID,10877.5,2
06/02/2015 07:49,BID,10878,3
06/02/2015 07:49,TRADE,10879.5,1
06/02/2015 07:49,ASK,10880,2
06/02/2015 07:49,TRADE,10880,2
06/02/2015 07:49,ASK,10881,4
06/02/2015 07:49,BID,10878,4
06/02/2015 07:49,ASK,10881,3
06/02/2015 07:49,ASK,10881,2
06/02/2015 07:49,ASK,10881,1
06/02/2015 07:49,BID,10878,5
06/02/2015 07:49,ASK,10881.5,1
06/02/2015 07:49,BID,10879,1
06/02/2015 07:49,ASK,10882,5
06/02/2015 07:49,ASK,10882,4
06/02/2015 07:49,ASK,10882,3
06/02/2015 07:49,ASK,10882,2
06/02/2015 07:49,ASK,10881.5,1
06/02/2015 07:49,BID,10879,2
06/02/2015 07:49,ASK,10881.5,2
06/02/2015 07:49,BID,10879,4
06/02/2015 07:49,ASK,10881.5,1
06/02/2015 07:49,ASK,10881.5,4
06/02/2015 07:49,ASK,10881.5,1
06/02/2015 07:49,BID,10879.5,1
06/02/2015 07:49,BID,10879.5,2
06/02/2015 07:49,BID,10879.5,4
06/02/2015 07:49,ASK,10882,3
06/02/2015 07:49,BID,10881,1
06/02/2015 07:49,TRADE,10881,1
06/02/2015 07:49,BID,10879.5,4
06/02/2015 07:49,BID,10879.5,3
06/02/2015 07:49,BID,10879.5,4
06/02/2015 07:49,ASK,10881.5,1
06/02/2015 07:49,BID,10879.5,3
06/02/2015 07:49,ASK,10881.5,2
06/02/2015 07:49,BID,10879.5,2
06/02/2015 07:49,ASK,10881,1
06/02/2015 07:49,ASK,10881,2
06/02/2015 07:49,TRADE,10881,1
06/02/2015 07:49,ASK,10881,1
06/02/2015 07:49,ASK,10881.5,1
06/02/2015 07:49,ASK,10882,5
06/02/2015 07:49,ASK,10881,1
06/02/2015 07:49,ASK,10880.5,2
06/02/2015 07:49,TRADE,10880.5,2
06/02/2015 07:49,ASK,10881,1
06/02/2015 07:49,ASK,10880.5,1
06/02/2015 07:49,ASK,10881,1
06/02/2015 07:49,ASK,10881,2
06/02/2015 07:50,TRADE,10881,2
06/02/2015 07:50,BID,10881,3
06/02/2015 07:50,ASK,10881.5,2
06/02/2015 07:50,TRADE,10881,3
06/02/2015 07:50,BID,10879.5,2
06/02/2015 07:50,BID,10879.5,3
06/02/2015 07:50,ASK,10881.5,3
06/02/2015 07:50,ASK,10881,3
06/02/2015 07:50,ASK,10881,6
06/02/2015 07:50,ASK,10881,9
06/02/2015 07:50,BID,10879.5,2
06/02/2015 07:50,ASK,10881,6
06/02/2015 07:50,ASK,10881,3
06/02/2015 07:50,ASK,10881.5,2
06/02/2015 07:50,ASK,10880,3
06/02/2015 07:50,TRADE,10880,3
06/02/2015 07:50,ASK,10881.5,2
06/02/2015 07:50,ASK,10881.5,3
06/02/2015 07:50,ASK,10881.5,2
06/02/2015 07:50,ASK,10881,1
06/02/2015 07:50,TRADE,10879.5,1
06/02/2015 07:50,BID,10879.5,1
06/02/2015 07:50,ASK,10881,2
06/02/2015 07:50,ASK,10880.5,1
06/02/2015 07:50,BID,10879.5,2
06/02/2015 07:50,ASK,10881,2
06/02/2015 07:50,ASK,10880.5,3
06/02/2015 07:50,TRADE,10879.5,2
06/02/2015 07:50,BID,10878.5,3
06/02/2015 07:50,ASK,10879.5,1
06/02/2015 07:50,BID,10878.5,2
06/02/2015 07:50,TRADE,10879.5,1
06/02/2015 07:50,ASK,10881,2
06/02/2015 07:50,ASK,10881,3
06/02/2015 07:50,BID,10878.5,1
06/02/2015 07:50,ASK,10881,4
06/02/2015 07:50,ASK,10881,3
06/02/2015 07:50,ASK,10881,2
06/02/2015 07:50,ASK,10880.5,1
06/02/2015 07:50,ASK,10879.5,1
06/02/2015 07:50,BID,10878,4
06/02/2015 07:50,BID,10878,3
06/02/2015 07:50,TRADE,10878,3
06/02/2015 07:50,BID,10877.5,7
06/02/2015 07:50,BID,10877.5,6
06/02/2015 07:50,BID,10877.5,5
06/02/2015 07:50,BID,10877.5,4
06/02/2015 07:50,BID,10877.5,3
06/02/2015 07:50,BID,10877.5,2
06/02/2015 07:50,TRADE,10877.5,1
06/02/2015 07:50,BID,10877.5,1
06/02/2015 07:50,ASK,10879.5,2
06/02/2015 07:50,ASK,10878.5,1
06/02/2015 07:50,TRADE,10877.5,1
06/02/2015 07:50,BID,10877,1
06/02/2015 07:50,ASK,10878.5,4
06/02/2015 07:50,TRADE,10877,1
06/02/2015 07:50,BID,10876.5,3
06/02/2015 07:50,BID,10876.5,2
06/02/2015 07:50,BID,10876.5,1
06/02/2015 07:50,ASK,10878,1
06/02/2015 07:50,ASK,10878,4
06/02/2015 07:50,TRADE,10876.5,1
06/02/2015 07:50,BID,10876,4
06/02/2015 07:50,BID,10876,3
06/02/2015 07:50,ASK,10878,5
06/02/2015 07:50,BID,10876,2
06/02/2015 07:50,BID,10876,1
06/02/2015 07:50,ASK,10878,6
06/02/2015 07:50,ASK,10878,5
06/02/2015 07:50,BID,10876.5,2
06/02/2015 07:50,ASK,10878,4
06/02/2015 07:50,ASK,10877.5,1
